timestamp,home1_rad,target1_rad,abs_angle1_rad,rel_angle1_rad,deg_angle1,velocity1_rad_s,torque1_Nm,home2_rad,target2_rad,abs_angle2_rad,rel_angle2_rad,deg_angle2,velocity2_rad_s,torque2_Nm,home3_rad,target3_rad,abs_angle3_rad,rel_angle3_rad,deg_angle3,velocity3_rad_s,torque3_Nm,home4_rad,target4_rad,abs_angle4_rad,rel_angle4_rad,deg_angle4,velocity4_rad_s,torque4_Nm
1765421334.906588,0.763523,0.588990,0.751316,-0.012207,-0.699422,-0.082856,-0.000183,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,-0.071870,-0.000183,-0.374418,-0.199885,-0.373274,0.001144,0.065571,-0.053559,-0.000183,-1.038567,-0.340435,-1.038567,0.000000,0.000000,0.001373,-0.000183
1765421334.908741,0.763523,0.588990,0.751316,-0.012207,-0.699422,-0.063630,-0.000183,-0.052834,-0.750966,-0.053979,-0.001144,-0.065571,-0.047150,-0.025452,-0.374418,-0.199885,-0.373274,0.001144,0.065571,0.053559,-0.000183,-1.038567,-0.340435,-1.038567,0.000000,0.000000,-0.018769,-0.000183
1765421334.910766,0.763523,0.588990,0.750935,-0.012589,-0.721279,-0.086519,-0.000183,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,-0.048066,-0.000183,-0.374418,-0.199885,-0.372892,0.001526,0.087428,0.060883,-0.000183,-1.038567,-0.340435,-1.038567,0.000000,0.000000,0.018769,0.017029
1765421334.912954,0.763523,0.588990,0.751316,-0.012207,-0.699422,-0.060883,-0.000183,-0.052834,-0.750966,-0.053979,-0.001144,-0.065571,-0.061799,-0.000183,-0.374418,-0.199885,-0.372892,0.001526,0.087428,0.051728,-0.000183,-1.038567,-0.340435,-1.038567,0.000000,0.000000,0.020600,-0.000183
1765421334.915028,0.763523,0.588990,0.750935,-0.012589,-0.721279,-0.071870,-0.000183,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,0.047150,-0.000183,-0.374418,-0.199885,-0.372892,0.001526,0.087428,0.019684,-0.000183,-1.038567,-0.340435,-1.038949,-0.000381,-0.021857,-0.032502,0.014466
1765421334.917076,0.763523,0.588990,0.750935,-0.012589,-0.721279,-0.070039,-0.000183,-0.052834,-0.750966,-0.053979,-0.001144,-0.065571,-0.020600,-0.004944,-0.374418,-0.199885,-0.372892,0.001526,0.087428,-0.016938,0.024353,-1.038567,-0.340435,-1.038567,0.000000,0.000000,-0.027924,0.025818
1765421334.919251,0.763523,0.588990,0.750935,-0.012589,-0.721279,-0.032502,-0.002380,-0.052834,-0.750966,-0.053979,-0.001144,-0.065571,0.035248,-0.000183,-0.374418,-0.199885,-0.372892,0.001526,0.087428,-0.036164,-0.000183,-1.038567,-0.340435,-1.038949,-0.000381,-0.021857,-0.037995,-0.000183
1765421334.921251,0.763523,0.588990,0.750935,-0.012589,-0.721279,-0.057221,-0.000183,-0.052834,-0.750966,-0.053979,-0.001144,-0.065571,-0.055390,-0.000183,-0.374418,-0.199885,-0.372892,0.001526,0.087428,0.086519,-0.000183,-1.038567,-0.340435,-1.038949,-0.000381,-0.021857,0.054475,-0.000183
1765421334.923894,0.763523,0.588990,0.750935,-0.012589,-0.721279,0.046235,-0.004211,-0.052834,-0.750966,-0.053979,-0.001144,-0.065571,0.044404,-0.036805,-0.374418,-0.199885,-0.372892,0.001526,0.087428,0.048981,-0.000183,-1.038567,-0.340435,-1.038949,-0.000381,-0.021857,0.052644,-0.000183
1765421334.925999,0.763523,0.588990,0.750935,-0.012589,-0.721279,0.032502,-0.000183,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,0.038911,-0.039002,-0.374418,-0.199885,-0.372892,0.001526,0.087428,0.040742,-0.000183,-1.038567,-0.340435,-1.038567,0.000000,0.000000,-0.000458,-0.000183
1765421334.928040,0.763523,0.588990,0.750935,-0.012589,-0.721279,0.019684,-0.000183,-0.052834,-0.750966,-0.053979,-0.001144,-0.065571,-0.021515,-0.003479,-0.374418,-0.199885,-0.372892,0.001526,0.087428,0.051728,-0.000183,-1.038567,-0.340435,-1.038949,-0.000381,-0.021857,-0.007782,-0.000183
1765421334.930197,0.763523,0.588990,0.750935,-0.012589,-0.721279,-0.102083,-0.000183,-0.052834,-0.750966,-0.053979,-0.001144,-0.065571,-0.015106,-0.100160,-0.374418,-0.199885,-0.372892,0.001526,0.087428,0.039826,-0.000183,-1.038567,-0.340435,-1.038949,-0.000381,-0.021857,-0.014191,-0.000183
1765421334.932233,0.763523,0.588990,0.750553,-0.012970,-0.743136,0.013275,-0.000183,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,-0.020600,-0.057679,-0.374418,-0.199885,-0.372892,0.001526,0.087428,0.043488,-0.000183,-1.038567,-0.340435,-1.038949,-0.000381,-0.021857,-0.008698,-0.000183
1765421334.934245,0.763523,0.588990,0.750553,-0.012970,-0.743136,0.059968,-0.002747,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,0.049897,-0.038636,-0.374418,-0.199885,-0.372892,0.001526,0.087428,0.006867,0.009705,-1.038567,-0.340435,-1.038567,0.000000,0.000000,0.114900,-0.000183
1765421334.936165,0.763523,0.588990,0.750935,-0.012589,-0.721279,-0.050813,-0.085878,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,0.067292,-0.028016,-0.374418,-0.199885,-0.372892,0.001526,0.087428,-0.043488,0.018860,-1.038567,-0.340435,-1.038949,-0.000381,-0.021857,-0.021515,0.004211
1765421334.938248,0.763523,0.588990,0.750935,-0.012589,-0.721279,0.013275,-0.008606,-0.052834,-0.750966,-0.053979,-0.001144,-0.065571,-0.048066,-0.117739,-0.374418,-0.199885,-0.372892,0.001526,0.087428,0.005035,-0.000183,-1.038567,-0.340435,-1.038567,0.000000,0.000000,0.030671,-0.000183
1765421334.940665,0.763523,0.588990,0.750935,-0.012589,-0.721279,0.022431,-0.000183,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,0.017853,-0.000183,-0.374418,-0.199885,-0.372892,0.001526,0.087428,0.007782,0.008972,-1.038567,-0.340435,-1.038567,0.000000,0.000000,0.007782,-0.000183
1765421334.942892,0.763523,0.588990,0.750935,-0.012589,-0.721279,-0.026093,-0.000183,-0.052834,-0.750966,-0.053979,-0.001144,-0.065571,-0.048981,-0.000183,-0.374418,-0.199885,-0.372892,0.001526,0.087428,-0.025177,-0.000183,-1.038567,-0.340435,-1.038567,0.000000,0.000000,-0.003204,0.043763
1765421334.945013,0.763523,0.588990,0.750553,-0.012970,-0.743136,0.001373,-0.000183,-0.052834,-0.750966,-0.053979,-0.001144,-0.065571,0.004120,-0.000183,-0.374418,-0.199885,-0.372892,0.001526,0.087428,0.070954,0.002014,-1.038567,-0.340435,-1.038949,-0.000381,-0.021857,-0.005035,0.020691
1765421334.947000,0.763523,0.588990,0.750935,-0.012589,-0.721279,0.061799,-0.000183,-0.052834,-0.750966,-0.053597,-0.000763,-0.043714,-0.028840,-0.128725,-0.374418,-0.199885,-0.372892,0.001526,0.087428,0.019684,0.063539,-1.038567,-0.340435,-1.038567,0.000000,0.000000,0.023346,0.065736
