timestamp,Fx (N),Fy (N),Fz (N),Tx (Nm),Ty (Nm),Tz (Nm)
1769547019.183044,-0.027087,-0.015415,-6.447649,-0.032148,0.026322,0.003223
1769547019.198182,-0.031041,0.017081,-5.147096,-0.031385,0.026788,-0.008820
1769547019.198336,0.053224,-0.039150,-7.143026,-0.032517,0.029482,0.007909
1769547019.198416,0.107915,0.020270,-7.118712,-0.032383,0.033905,0.006673
1769547019.214252,0.083300,0.003911,-6.200644,-0.032692,0.034804,-0.001590
1769547019.214555,0.100875,0.008874,-5.898707,-0.031734,0.034032,-0.005019
1769547019.214684,0.082715,0.004125,-7.951198,-0.033005,0.035360,0.011661
1769547019.229489,0.080043,0.029100,-6.552142,-0.033605,0.036108,0.000080
1769547019.229640,0.098715,0.030564,-5.268370,-0.034233,0.033957,-0.010874
1769547019.229721,0.104691,0.087933,-8.067094,-0.037972,0.036474,0.010338
1769547019.245522,0.078916,0.065727,-7.119797,-0.035685,0.036100,0.002135
1769547019.245700,0.058313,0.034798,-5.760501,-0.034642,0.037232,-0.009759
1769547019.245825,0.178234,0.036383,-7.704255,-0.037499,0.038367,0.005787
1769547019.261065,0.155403,0.089213,-7.776043,-0.038054,0.039056,0.005754
1769547019.261283,0.042727,0.091026,-6.952192,-0.037925,0.036675,-0.002363
1769547019.261371,0.080551,0.074012,-6.475116,-0.037484,0.037777,-0.007167
1769547019.276552,0.167167,0.053643,-8.679421,-0.038389,0.040024,0.010594
1769547019.276724,0.114170,0.126415,-7.292219,-0.039001,0.039991,-0.001435
1769547019.276827,0.117307,0.060214,-5.862205,-0.038479,0.040424,-0.013632
1769547019.291743,0.215872,0.102301,-8.613139,-0.039635,0.044037,0.008491
1769547019.291921,0.184816,0.073940,-7.725241,-0.038091,0.043912,-0.000555
1769547019.292015,0.080005,0.149169,-6.431943,-0.038971,0.042020,-0.012662
1769547019.307095,0.192048,0.030506,-8.242870,-0.040513,0.042423,0.002793
1769547019.307244,0.248361,0.151909,-8.276875,-0.040869,0.044270,0.003685
1769547019.307328,0.122184,0.064970,-7.443741,-0.040092,0.043273,-0.003143
1769547019.322425,0.138712,0.136454,-7.025730,-0.042011,0.039968,-0.007594
1769547019.322565,0.146018,0.141618,-9.207748,-0.045171,0.038820,0.009216
1769547019.322650,0.132094,0.211026,-7.700437,-0.045334,0.040711,-0.003180
1769547019.322721,0.143311,0.139508,-6.264430,-0.045064,0.040766,-0.014720
1769547019.337906,0.238252,0.198003,-9.112401,-0.046692,0.042547,0.008596
1769547019.338043,0.161890,0.108590,-8.171034,-0.043275,0.041985,0.001061
1769547019.338122,0.126081,0.193438,-6.848916,-0.043124,0.041158,-0.010410
1769547019.353386,0.207237,0.112234,-8.523899,-0.044576,0.041017,0.003969
1769547019.353622,0.245372,0.214530,-8.719861,-0.044174,0.043790,0.005873
1769547019.353723,0.153976,0.125205,-7.901592,-0.041822,0.043674,-0.000757
1769547019.368420,0.238518,0.168991,-7.409732,-0.041382,0.044139,-0.004780
1769547019.368566,0.190388,0.167342,-9.402198,-0.043598,0.041896,0.011907
1769547019.368650,0.159071,0.216192,-8.009793,-0.040622,0.041048,0.000081
1769547019.383929,0.173116,0.045404,-6.481740,-0.035287,0.040229,-0.012614
1769547019.384066,0.245471,0.095426,-9.366801,-0.036537,0.041072,0.012675
1769547019.384135,0.162189,0.121138,-8.372127,-0.037938,0.038754,0.005244
1769547019.399740,0.129693,0.213532,-7.107849,-0.038598,0.036762,-0.004705
1769547019.399873,0.201535,0.113051,-8.729843,-0.039540,0.035536,0.007528
1769547019.399947,0.185159,0.200648,-8.981082,-0.039322,0.034520,0.009725
1769547019.415765,0.079094,0.144354,-8.097929,-0.038529,0.032227,0.002222
1769547019.415886,0.126326,0.236148,-7.606345,-0.039641,0.028229,-0.001171
1769547019.415964,0.097164,0.168889,-9.659226,-0.039058,0.026527,0.016068
1769547019.431032,0.061091,0.184095,-8.221958,-0.035813,0.026282,0.003612
1769547019.431184,0.129022,0.076256,-6.616935,-0.032495,0.027033,-0.009827
1769547019.431255,0.177836,0.156075,-9.532930,-0.034809,0.026606,0.014485
1769547019.446219,0.076020,0.171606,-8.501950,-0.035971,0.023983,0.006898
1769547019.446368,0.086990,0.208271,-7.234033,-0.034127,0.023765,-0.003857
1769547019.446465,0.179678,0.124337,-8.771286,-0.034000,0.022470,0.007958
1769547019.461937,0.104414,0.162973,-9.158896,-0.032126,0.020347,0.009806
1769547019.462075,0.035833,0.089408,-8.330594,-0.028447,0.018002,0.002131
1769547019.462160,0.097778,0.128890,-7.724512,-0.027128,0.016824,-0.002228
1769547019.477134,0.063762,0.113581,-9.797979,-0.028138,0.014946,0.015688
1769547019.477278,0.022182,0.135096,-8.391890,-0.026099,0.011959,0.003599
1769547019.477365,0.049307,0.057219,-6.848040,-0.023646,0.009737,-0.010329
1769547019.492370,0.056796,0.143815,-9.736526,-0.026918,0.008749,0.013648
1769547019.492517,-0.007862,0.150073,-8.644408,-0.026636,0.007629,0.006251
