timestamp,home_angle_rad,angle_deg,velocity,tension
1761348362.6778166,0.1716639963378359,9.835622484507219,-0.03982604715037752,
1761348362.678321,0.1716639963378359,9.835622484507219,0.04898146028839534,
1761348362.6787963,0.1716639963378359,9.835622484507219,0.11673151750972721,
1761348362.6792953,0.1716639963378359,9.835622484507219,0.010528725108720494,
1761348362.6797898,0.1716639963378359,9.835622484507219,0.056305790798809596,
1761348362.6803176,0.1716639963378359,9.835622484507219,0.0920119020370791,
1761348362.680869,0.17204547188525332,9.85747942336168,0.03982604715037752,
1761348362.6814024,0.1716639963378359,9.835622484507219,0.016937514305332968,
1761348362.6819308,0.1716639963378359,9.835622484507219,0.050812542915998904,
1761348362.6824768,0.1716639963378359,9.835622484507219,0.05355916685740425,
1761348362.6829815,0.1716639963378359,9.835622484507219,0.07370107576104346,
1761348362.6835017,0.17204547188525332,9.85747942336168,0.047150377660791776,
1761348362.6840498,0.17204547188525332,9.85747942336168,0.016937514305332968,
1761348362.6846118,0.17204547188525332,9.85747942336168,0.028839551384756135,
1761348362.6851292,0.17204547188525332,9.85747942336168,-0.01327534905012584,
1761348362.685652,0.17204547188525332,9.85747942336168,0.023346303501945442,
1761348362.6861365,0.1716639963378359,9.835622484507219,-0.024261844815747224,
1761348362.6866512,0.1716639963378359,9.835622484507219,-0.0819409475852595,
1761348362.6871655,0.1716639963378359,9.835622484507219,-0.024261844815747224,
1761348362.6876512,0.1716639963378359,9.835622484507219,-0.060883497367818507,
1761348362.6881652,0.1716639963378359,9.835622484507219,-0.03433279926756683,
1761348362.6886559,0.1716639963378359,9.835622484507219,-0.005035477225909801,
1761348362.6891644,0.1716639963378359,9.835622484507219,-0.02700846875715257,
1761348362.6896513,0.1716639963378359,9.835622484507219,-0.012359807736324058,
1761348362.690166,0.1716639963378359,9.835622484507219,-0.010528725108720494,
1761348362.690685,0.1716639963378359,9.835622484507219,-0.05722133211261138,
1761348362.691256,0.1716639963378359,9.835622484507219,0.0077821011673151474,
1761348362.6917214,0.1716639963378359,9.835622484507219,-0.01785305561913475,
1761348362.6922584,0.1716639963378359,9.835622484507219,0.009613183794918712,
1761348362.6928012,0.1716639963378359,9.835622484507219,0.03433279926756683,
1761348362.6933243,0.1716639963378359,9.835622484507219,-0.003204394598306237,
1761348362.6938958,0.1716639963378359,9.835622484507219,0.06820782787823276,
1761348362.6944447,0.1716639963378359,9.835622484507219,0.04806591897459356,
1761348362.694962,0.1716639963378359,9.835622484507219,0.04165712977798108,
1761348362.6955805,0.1716639963378359,9.835622484507219,0.042572671091782865,
1761348362.6961298,0.17204547188525332,9.85747942336168,0.050812542915998904,
1761348362.6967022,0.17204547188525332,9.85747942336168,0.02609292744335079,
1761348362.697289,0.17204547188525332,9.85747942336168,-0.010528725108720494,
1761348362.6978564,0.1716639963378359,9.835622484507219,-0.059967956054016724,
1761348362.698399,0.17204547188525332,9.85747942336168,-0.019684138246738314,
1761348362.6989143,0.1716639963378359,9.835622484507219,0.05355916685740425,
1761348362.6994007,0.1716639963378359,9.835622484507219,-0.006866559853513365,
1761348362.699901,0.1716639963378359,9.835622484507219,-0.03982604715037752,
1761348362.700408,0.17204547188525332,9.85747942336168,-0.027924010070954353,
1761348362.700913,0.1716639963378359,9.835622484507219,-0.059967956054016724,
1761348362.701494,0.17204547188525332,9.85747942336168,0.02700846875715257,
1761348362.701961,0.1716639963378359,9.835622484507219,0.01327534905012584,
1761348362.7024226,0.1716639963378359,9.835622484507219,-0.04165712977798108,
1761348362.7029035,0.1716639963378359,9.835622484507219,-0.01785305561913475,
1761348362.7034006,0.1716639963378359,9.835622484507219,-0.08926527809567375,
1761348362.7039175,0.1716639963378359,9.835622484507219,0.010528725108720494,
1761348362.7044415,0.1716639963378359,9.835622484507219,0.024261844815747224,
1761348362.704971,0.1716639963378359,9.835622484507219,-0.005951018539711583,
